Dia,"Cantidad Cielo cubierto 12:00","Cantidad Cielo cubierto 18:00","Cantidad Cielo cubierto 00:00","Cantidad de cielo cubierto Media diaria ",Humedad Relativa del aire 12:00,"Humedad Relativa del aire 18:00","Humedad Relativa del aire 00:00","Humedad Relativa Del aire Media diaria ",T. Minima,"T.Minima Hora Local",T. Maxima,"T. maxima Hora Local","Temperatura Media diaria","Viento PredominanteDirección","Viento predominante Fuerza","Presion QFE 12","Presion QFE 18","Presion QFE 00","Presion QFE Media diaria ","Precipitación (12-18)","Precipitación (18-00)","Precipitación (00-06)","Precipitación (06-12)","Precipitación Diaria"
28-4-2011,7.0,0.0,0.0,2.3,94.0,56.0,82.0,81.5,8.0,06:57,16.9,16:33,12.5,225,7.8,1022.5,1022.4,1024.0,1023.0,0.0,0.0,0.0,0.0,0.0
29-4-2011,0.0,0.0,0.0,0.0,84.0,38.0,82.0,72.0,6.3,07:03,20.8,16:04,11.7,180,7.3,1020.2,1016.7,1015.9,1017.6,0.0,0.0,0.0,0.0,0.0
30-4-2011,0.0,0.0,,,89.0,42.0,80.0,75.0,2.8,07:20,18.5,14:53,10.7,180,4.1,1016.8,1016.1,1016.7,1016.5,0.0,0.0,0.0,0.0,0.0
1-5-2011,0.0,0.0,0.0,0.0,34.0,23.0,83.0,43.5,7.9,22:45,22.7,14:49,16.2,135,6.6,1017.0,1015.8,1015.7,1016.2,0.0,0.0,0.0,0.0,0.0
2-5-2011,0.0,0.0,0.0,0.0,77.0,43.0,78.0,68.8,4.3,05:07,17.1,21:00,10.7,225,6.8,1017.0,1016.6,1016.9,1016.8,0.0,0.0,0.0,0.0,0.0
3-5-2011,0.0,5.0,2.0,2.3,93.0,54.0,81.0,80.2,2.3,08:18,17.2,14:52,9.8,225,6.8,1018.2,1017.7,1018.3,1018.1,0.0,0.0,0.0,0.0,0.0
4-5-2011,2.0,3.0,3.0,2.7,92.0,66.0,87.0,84.2,8.8,00:47,19.9,14:11,13.0,225,9.1,1019.2,1017.2,1018.1,1018.2,0.0,0.0,0.0,0.0,0.0
5-5-2011,3.0,2.0,0.0,1.7,94.0,45.0,75.0,77.0,8.8,08:39,18.9,15:09,13.0,225,8.6,1017.9,1015.2,1016.5,1016.5,0.0,0.0,0.0,0.0,0.0
6-5-2011,0.0,0.0,3.0,1.0,90.0,44.0,90.0,78.5,3.1,06:56,18.3,15:37,9.9,180,2.5,1015.4,1014.9,1016.5,1015.6,0.0,0.0,0.0,0.0,0.0
7-5-2011,8.0,1.0,7.0,5.3,93.0,72.0,80.0,84.5,3.2,03:33,15.7,13:25,9.5,135,2.7,1017.5,1020.1,1022.9,1020.2,0.0,0.0,0.0,0.0,0.0
8-5-2011,0.0,0.0,0.0,0.0,95.0,59.0,92.0,85.2,6.9,07:31,15.6,13:36,11.3,180,5.6,1018.4,1015.1,1015.5,1016.3,0.0,0.0,0.0,0.0,0.0
9-5-2011,1.0,1.0,7.0,3.0,93.0,55.0,85.0,81.5,2.7,07:26,15.5,14:35,9.0,180,3.9,1012.9,1011.6,1012.8,1012.4,0.0,0.0,0.0,0.0,0.0
10-5-2011,7.0,8.0,8.0,7.7,91.0,92.0,94.0,92.0,10.8,01:19,13.6,10:38,11.6,0,6.7,1013.1,1014.3,1017.9,1015.1,0.2,4.2,0.2,0.4,5.0
11-5-2011,6.0,6.0,6.0,6.0,94.0,74.0,92.0,88.5,11.8,07:35,16.7,14:15,13.1,135,5.4,1019.2,1018.2,1017.3,1018.2,0.0,0.0,0.0,0.0,0.0
12-5-2011,6.0,7.0,1.0,4.7,91.0,86.0,94.0,90.5,9.2,03:01,16.4,15:20,12.1,180,4.2,1014.2,1014.2,1015.6,1014.7,0.0,0.0,0.0,0.0,0.0
13-5-2011,1.0,1.0,9.0,3.7,97.0,75.0,96.0,91.2,7.1,04:26,17.7,12:42,11.2,180,3.7,1017.9,1017.2,1017.1,1017.4,0.0,0.0,0.0,0.0,0.0
14-5-2011,0.0,8.0,8.0,5.3,99.0,98.0,99.0,98.8,7.9,09:00,11.6,14:06,10.2,360,0.0,1016.1,1017.1,1018.2,1017.1,0.0,0.0,0.0,0.2,0.2
15-5-2011,8.0,8.0,7.0,7.7,99.0,92.0,91.0,95.2,9.9,03:51,12.1,15:21,10.6,315,3.1,1018.4,1019.1,1019.2,1018.9,0.0,0.0,0.0,0.0,0.0
16-5-2011,7.0,1.0,8.0,5.3,92.0,73.0,85.0,85.5,9.5,06:27,16.4,14:45,11.8,135,4.3,1019.7,1019.8,1020.1,1019.9,0.0,0.0,0.0,0.0,0.0
17-5-2011,8.0,4.0,8.0,6.7,92.0,85.0,89.0,89.5,10.1,07:49,14.3,12:22,11.8,180,4.2,1017.6,1016.6,1016.7,1017.0,0.0,0.0,0.0,0.0,0.0
18-5-2011,8.0,8.0,6.0,7.3,91.0,77.0,89.0,87.0,10.9,06:34,14.4,13:46,12.1,0,5.2,1017.1,1015.9,1014.1,1015.7,0.0,0.0,0.0,0.0,0.0
19-5-2011,7.0,8.0,7.0,7.3,85.0,92.0,94.0,89.0,11.6,02:19,12.8,09:46,11.4,0,12.2,1010.3,1014.1,1018.3,1014.2,23.2,2.2,0.2,0.0,25.6
20-5-2011,6.0,7.0,7.0,6.7,90.0,63.0,87.0,82.5,5.8,07:47,12.2,16:28,8.7,135,4.4,1019.8,1018.3,1017.6,1018.6,0.0,0.0,0.0,0.0,0.0
21-5-2011,7.0,8.0,7.0,7.3,95.0,68.0,83.0,85.2,4.1,05:06,11.4,14:40,7.2,360,0.0,1016.5,1017.2,1018.5,1017.4,0.0,0.0,0.0,0.0,0.0
22-5-2011,2.0,1.0,0.0,1.0,87.0,59.0,89.0,80.5,6.7,07:21,14.9,21:00,9.9,135,5.1,1022.0,1022.3,1022.9,1022.4,0.0,0.0,0.0,0.0,0.0
23-5-2011,2.0,4.0,1.0,2.3,95.0,59.0,88.0,84.2,0.8,06:48,13.9,14:43,7.1,180,4.3,1019.0,1017.0,1017.1,1017.7,0.0,0.0,0.0,0.0,0.0
24-5-2011,3.0,7.0,5.0,5.0,93.0,79.0,85.0,87.5,1.7,08:14,13.8,14:01,7.0,0,9.7,1019.9,1021.6,1024.2,1021.9,0.0,0.0,0.0,0.0,0.0
25-5-2011,4.0,0.0,0.0,1.3,84.0,67.0,94.0,82.2,7.6,08:01,17.6,15:02,11.7,135,4.6,1023.4,1019.6,1017.8,1020.3,0.0,0.0,0.0,0.4,0.4
26-5-2011,8.0,8.0,8.0,8.0,99.0,98.0,98.0,98.5,10.0,07:36,11.0,14:39,10.5,0,3.5,1017.3,1017.7,1019.0,1018.0,0.0,0.0,0.0,0.0,0.0
27-5-2011,7.0,8.0,7.0,7.3,97.0,94.0,96.0,96.0,8.6,04:05,13.1,16:01,10.2,0,3.7,1019.4,1019.0,1018.8,1019.1,0.0,0.4,0.0,0.0,0.4
28-5-2011,7.0,5.0,7.0,6.3,92.0,73.0,94.0,87.8,11.6,09:00,16.3,13:19,12.7,180,5.7,1019.0,1016.9,1015.0,1017.0,0.0,0.0,0.0,0.0,0.0
29-5-2011,3.0,3.0,0.0,2.0,97.0,75.0,90.0,89.8,2.8,01:14,13.0,14:27,8.0,135,3.8,1016.3,1015.2,1014.9,1015.5,0.0,0.0,0.0,0.0,0.0
30-5-2011,3.0,1.0,0.0,1.3,96.0,75.0,91.0,89.5,3.7,00:32,12.9,14:44,7.3,180,3.8,1015.8,1017.8,1019.0,1017.5,0.0,0.0,0.0,0.0,0.0
31-5-2011,1.0,7.0,,,89.0,46.0,89.0,78.2,3.7,07:37,18.5,21:00,9.3,180,5.4,1016.9,1013.4,1011.6,1014.0,0.0,0.0,0.0,0.0,0.0
1-6-2011,8.0,8.0,7.0,7.7,91.0,74.0,75.0,82.8,4.0,05:32,14.6,14:30,9.6,0,10.7,1012.1,1013.9,1015.0,1013.7,0.0,0.0,0.0,0.2,0.2
2-6-2011,7.0,8.0,8.0,7.7,86.0,92.0,89.0,88.2,9.2,07:29,12.3,18:44,11.0,90,5.0,1015.7,1016.5,1018.1,1016.8,4.8,0.6,0.0,0.0,5.4
3-6-2011,8.0,6.0,8.0,7.3,89.0,70.0,88.0,84.0,11.9,05:46,17.0,13:49,13.5,135,3.1,1018.8,1017.9,1017.5,1018.1,0.0,0.0,0.0,0.2,0.2
4-6-2011,8.0,8.0,8.0,8.0,94.0,94.0,92.0,93.5,10.1,23:47,13.6,11:15,12.2,0,9.4,1016.6,1017.2,1017.3,1017.0,2.6,2.0,0.0,0.0,4.6
5-6-2011,6.0,3.0,4.0,4.3,96.0,76.0,92.0,90.0,8.4,06:54,15.8,21:00,12.6,0,6.3,1013.6,1011.2,1011.0,1011.9,0.0,0.0,,0.0,0.0
6-6-2011,3.0,8.0,6.0,5.7,92.0,84.0,91.0,89.8,9.2,07:40,15.3,11:15,11.8,135,2.8,1013.5,1014.7,1016.1,1014.8,0.0,0.0,0.0,16.4,16.4
7-6-2011,8.0,5.0,3.0,5.3,92.0,74.0,83.0,85.2,12.9,05:46,16.2,14:55,13.9,0,21.2,1011.1,1011.4,1012.7,1011.7,5.0,0.0,0.4,0.8,6.2
8-6-2011,8.0,7.0,4.0,6.3,92.0,73.0,89.0,86.5,11.1,07:56,15.4,12:37,13.5,315,10.5,1017.6,1021.4,1024.3,1021.1,0.2,0.0,,0.0,0.2
9-6-2011,7.0,6.0,5.0,6.0,92.0,84.0,92.0,90.0,10.6,00:19,14.5,12:25,12.3,0,6.0,1023.9,1023.1,1021.6,1022.9,0.0,0.0,0.0,0.4,0.4
10-6-2011,8.0,8.0,8.0,8.0,96.0,94.0,96.0,95.5,7.5,23:37,13.4,13:06,11.1,0,9.4,1018.3,1016.2,1016.5,1017.0,0.0,2.6,0.0,0.4,3.0
11-6-2011,7.0,8.0,8.0,7.7,96.0,96.0,94.0,95.5,10.6,22:36,13.6,14:43,12.4,0,6.1,1015.2,1014.5,1015.4,1015.0,0.0,0.4,3.0,0.0,3.4
12-6-2011,0.0,0.0,0.0,0.0,95.0,58.0,72.0,80.0,3.7,09:00,13.7,13:22,9.7,180,6.2,1024.8,1024.2,1023.3,1024.1,0.0,0.0,0.0,0.0,0.0
13-6-2011,2.0,7.0,3.0,4.0,76.0,59.0,92.0,75.8,4.0,07:32,12.9,15:42,8.0,180,6.1,1016.2,1012.9,1013.7,1014.3,0.0,0.0,0.0,0.0,0.0
14-6-2011,8.0,8.0,8.0,8.0,91.0,75.0,92.0,87.2,2.4,03:14,8.9,14:22,5.4,135,3.3,1014.6,1014.4,1015.5,1014.8,0.0,0.2,0.2,,0.4
15-6-2011,8.0,8.0,8.0,8.0,87.0,94.0,94.0,90.5,7.9,22:12,9.8,16:02,8.5,135,3.2,1013.9,1014.4,1014.6,1014.3,7.4,2.6,0.8,0.0,10.8
16-6-2011,7.0,8.0,8.0,7.7,94.0,84.0,85.0,89.2,8.5,00:47,12.9,14:20,10.2,135,3.4,1013.0,1013.2,1013.6,1013.3,0.2,0.0,0.0,0.0,0.2
17-6-2011,7.0,8.0,8.0,7.7,82.0,80.0,80.0,81.0,11.6,07:17,13.6,15:10,12.5,0,13.6,1010.7,1008.8,1007.4,1009.0,0.0,1.2,15.8,6.8,23.8
18-6-2011,8.0,8.0,4.0,6.7,94.0,89.0,88.0,91.2,10.5,00:46,12.6,17:46,11.7,0,15.8,1003.6,1003.5,1006.1,1004.4,9.2,2.8,4.8,0.8,17.6
19-6-2011,7.0,8.0,8.0,7.7,94.0,89.0,79.0,89.0,9.2,05:53,12.9,19:45,11.1,0,8.2,1006.9,1007.3,1005.1,1006.4,2.2,8.6,6.0,0.4,17.2
20-6-2011,3.0,6.0,5.0,4.7,74.0,64.0,84.0,74.0,11.3,01:30,15.9,11:57,13.2,45,14.7,1009.8,1014.2,1017.8,1013.9,0.0,0.0,0.0,0.0,0.0
21-6-2011,7.0,6.0,4.0,5.7,97.0,86.0,94.0,93.5,3.5,05:40,14.4,14:01,9.6,0,8.0,1020.3,1022.0,1023.4,1021.9,0.0,0.0,0.0,0.0,0.0
22-6-2011,8.0,5.0,7.0,6.7,95.0,72.0,80.0,85.5,7.5,05:27,11.8,15:24,9.4,135,3.0,1022.7,1023.7,1025.4,1023.9,0.0,0.0,0.0,0.0,0.0
23-6-2011,6.0,5.0,7.0,6.0,84.0,67.0,91.0,81.5,7.6,02:01,13.1,12:48,9.6,180,3.0,1023.8,1021.8,1022.3,1022.6,0.0,0.2,1.8,0.0,2.0
24-6-2011,0.0,0.0,0.0,0.0,95.0,44.0,43.0,69.2,3.3,06:45,11.7,14:33,7.9,180,7.7,1026.6,1027.3,1027.6,1027.2,0.0,0.0,0.0,0.0,0.0
25-6-2011,0.0,0.0,0.0,0.0,67.0,36.0,65.0,58.8,1.9,01:23,11.0,13:52,5.7,180,6.6,1027.0,1024.2,1023.2,1024.8,0.0,,,,0.0
26-6-2011,0.0,0.0,0.0,0.0,50.0,40.0,83.0,55.8,3.9,00:27,16.6,15:39,9.0,180,7.7,1019.4,1016.6,1016.3,1017.4,0.0,0.0,0.0,0.0,0.0
27-6-2011,0.0,0.0,0.0,0.0,93.0,61.0,85.0,83.0,1.7,08:01,16.8,13:48,8.7,180,4.9,1017.6,1016.3,1017.1,1017.0,0.0,0.0,0.0,,0.0
28-6-2011,7.0,8.0,8.0,7.7,93.0,94.0,94.0,93.5,4.7,,12.9,12:05,9.7,180,4.5,1019.8,1020.8,1019.6,1020.1,0.2,2.2,13.8,13.2,29.4
29-6-2011,8.0,7.0,1.0,5.3,92.0,73.0,70.0,81.8,7.6,20:00,12.8,02:00,11.8,270,12.5,1013.2,1014.6,1021.5,1016.4,1.8,0.6,0.0,0.0,2.4
30-6-2011,1.0,5.0,,,92.0,65.0,86.0,83.8,0.4,07:44,10.8,15:01,4.9,135,3.2,1027.5,1027.7,1027.7,1027.6,0.0,0.0,0.0,0.0,0.0
1-7-2011,0.0,0.0,0.0,0.0,96.0,54.0,77.0,80.8,-1.2,07:08,11.8,14:33,4.8,180,5.0,1025.8,1023.5,1023.5,1024.3,0.0,0.0,0.0,0.0,0.0
2-7-2011,0.0,0.0,0.0,0.0,93.0,49.0,79.0,78.5,-1.5,07:32,11.6,14:57,4.4,180,4.0,1024.6,1024.4,1024.9,1024.6,0.0,0.0,0.0,0.0,0.0
3-7-2011,0.0,0.0,0.0,0.0,35.0,30.0,87.0,46.8,0.6,02:24,17.8,15:16,8.8,180,5.0,1019.2,1015.2,1013.2,1015.9,0.0,0.0,0.0,0.0,0.0
4-7-2011,0.0,1.0,5.0,2.0,81.0,71.0,87.0,80.0,1.6,01:15,11.8,13:56,6.4,0,5.6,1014.4,1016.7,1018.4,1016.5,0.0,0.0,0.0,0.0,0.0
5-7-2011,8.0,7.0,0.0,5.0,89.0,72.0,83.0,83.2,3.5,03:12,10.7,15:25,6.6,135,3.8,1021.1,1021.6,1021.2,1021.3,0.0,0.0,0.0,0.0,0.0
6-7-2011,2.0,0.0,0.0,0.7,89.0,66.0,91.0,83.8,2.6,07:56,10.2,14:50,5.7,135,5.8,1021.7,1022.0,1022.5,1022.1,0.0,0.0,0.0,0.0,0.0
7-7-2011,0.0,0.0,0.0,0.0,85.0,58.0,90.0,79.5,1.9,01:00,17.5,14:25,7.6,180,4.9,1018.3,1014.9,1013.9,1015.7,0.0,0.0,0.0,0.0,0.0
8-7-2011,8.0,8.0,8.0,8.0,95.0,81.0,86.0,89.2,5.4,07:31,12.6,14:24,9.7,0,8.4,1012.4,1012.7,1012.3,1012.5,0.0,0.0,0.0,0.0,0.0
9-7-2011,8.0,6.0,8.0,7.3,85.0,82.0,96.0,87.0,9.8,23:33,14.2,14:07,11.5,0,8.2,1016.4,1017.9,1018.1,1017.5,0.0,0.2,0.0,0.2,0.4
10-7-2011,8.0,8.0,2.0,6.0,90.0,89.0,82.0,87.8,11.4,05:13,13.3,15:13,12.1,0,8.0,1013.7,1010.9,1010.6,1011.7,0.0,0.0,0.0,2.2,2.2
11-7-2011,8.0,8.0,7.0,7.7,94.0,94.0,92.0,93.5,10.7,21:59,14.1,16:12,12.1,0,16.7,1009.8,1013.8,1018.4,1014.0,15.6,0.0,0.0,1.4,17.0
12-7-2011,7.0,1.0,0.0,2.7,89.0,68.0,94.0,85.0,8.0,23:59,14.7,12:21,11.7,0,7.8,1021.1,1021.1,1019.3,1020.5,0.0,0.0,0.0,0.0,0.0
13-7-2011,5.0,7.0,8.0,6.7,95.0,82.0,91.0,90.8,3.6,07:02,13.3,12:27,8.6,0,15.4,1014.6,1011.8,1008.1,1011.5,0.0,0.4,15.2,18.6,34.2
14-7-2011,8.0,8.0,7.0,7.7,90.0,94.0,82.0,89.0,8.5,05:43,11.7,16:45,10.3,0,18.8,1005.5,1003.6,1007.1,1005.4,12.2,1.6,0.4,0.8,15.0
15-7-2011,7.0,7.0,3.0,5.7,81.0,76.0,88.0,81.5,6.6,07:00,10.7,15:58,9.3,315,6.8,1014.7,1015.1,1017.2,1015.7,2.2,0.2,1.4,2.6,6.4
16-7-2011,5.0,5.0,5.0,5.0,88.0,62.0,79.0,79.2,4.4,07:53,11.7,12:49,8.3,315,7.9,1021.3,1022.2,1022.8,1022.1,0.4,1.6,1.8,0.6,4.4
17-7-2011,7.0,2.0,1.0,3.3,93.0,74.0,88.0,87.0,4.0,07:07,9.8,12:12,7.2,0,5.2,1020.9,1021.9,1024.0,1022.3,3.6,0.0,0.0,0.0,3.6
18-7-2011,0.0,2.0,3.0,1.7,95.0,70.0,88.0,87.0,1.0,06:00,10.0,15:41,4.6,135,4.4,1027.3,1025.8,1023.3,1025.5,0.0,0.0,0.0,0.0,0.0
19-7-2011,3.0,1.0,1.0,1.7,90.0,53.0,85.0,79.5,0.1,06:57,11.1,14:05,5.1,180,3.9,1016.4,1015.0,1017.6,1016.3,0.0,0.0,0.0,0.0,0.0
20-7-2011,6.0,7.0,8.0,7.0,93.0,81.0,96.0,90.8,1.1,01:56,11.4,14:34,5.5,135,2.9,1021.8,1023.4,1024.9,1023.4,0.8,0.4,4.2,4.6,10.0
21-7-2011,8.0,7.0,0.0,5.0,98.0,92.0,95.0,95.8,10.5,01:43,13.4,14:54,11.2,0,9.9,1024.4,1024.0,1023.0,1023.8,0.8,0.4,0.0,0.0,1.2
22-7-2011,7.0,2.0,5.0,4.7,97.0,75.0,94.0,90.8,6.1,03:51,13.3,13:36,9.2,180,4.4,1019.2,1016.7,1017.8,1017.9,0.0,0.0,0.0,0.0,0.0
23-7-2011,4.0,7.0,8.0,6.3,95.0,87.0,97.0,93.5,6.6,06:44,13.7,11:38,9.7,180,3.8,1016.8,1014.3,1014.3,1015.1,0.0,0.0,0.0,0.6,0.6
24-7-2011,8.0,8.0,8.0,8.0,96.0,91.0,94.0,94.2,8.8,05:32,12.0,11:40,10.0,0,10.9,1012.5,1012.5,1012.8,1012.6,0.8,8.8,4.4,0.6,14.6
25-7-2011,0.0,6.0,8.0,4.7,89.0,80.0,92.0,87.5,9.3,03:53,14.0,14:22,10.9,315,7.2,1019.6,1024.1,1026.4,1023.4,0.2,2.4,0.0,0.0,2.6
26-7-2011,6.0,7.0,6.0,6.3,97.0,68.0,90.0,88.0,5.2,03:20,12.7,15:19,8.5,135,4.9,1018.8,1016.5,1016.0,1017.1,0.0,0.0,0.0,1.0,1.0
27-7-2011,8.0,7.0,6.0,7.0,94.0,86.0,92.0,91.5,7.2,20:13,12.7,16:15,9.9,0,10.4,1014.5,1014.5,1015.9,1015.0,8.2,0.2,0.4,0.0,8.8
28-7-2011,7.0,7.0,0.0,4.7,94.0,66.0,93.0,86.8,7.8,05:09,12.0,16:11,10.0,0,5.1,1016.3,1016.8,1018.1,1017.1,2.0,0.0,0.0,0.0,2.0
29-7-2011,2.0,2.0,1.0,1.7,95.0,78.0,88.0,89.0,1.6,08:02,11.7,16:22,5.5,180,2.6,1019.3,1017.4,1016.4,1017.7,0.0,0.0,0.0,0.0,0.0
30-7-2011,2.0,3.0,0.0,1.7,95.0,56.0,88.0,83.5,0.2,05:39,12.9,14:13,5.7,180,3.4,1014.8,1014.9,1018.4,1016.0,0.0,0.0,0.0,0.0,0.0
31-7-2011,1.0,0.0,,,87.0,51.0,82.0,76.8,0.2,06:20,12.3,16:06,6.2,180,4.3,1020.3,1020.6,1024.6,1021.8,0.0,0.0,0.0,0.0,0.0
1-8-2011,8.0,7.0,8.0,7.7,93.0,83.0,75.0,86.0,1.6,00:18,10.4,15:01,5.9,135,2.4,1027.8,1026.1,1022.8,1025.6,0.0,0.0,3.6,3.0,6.6
2-8-2011,7.0,3.0,3.0,4.3,92.0,70.0,89.0,85.8,6.0,05:21,12.9,13:20,9.7,0,13.1,1023.0,1025.8,1028.4,1025.7,0.0,0.0,0.0,0.0,0.0
3-8-2011,2.0,6.0,3.0,3.7,97.0,78.0,91.0,90.8,4.1,03:50,13.0,15:38,7.5,135,4.5,1026.4,1022.2,1018.9,1022.5,0.0,0.0,0.0,0.0,0.0
4-8-2011,8.0,7.0,3.0,6.0,86.0,85.0,78.0,83.8,4.6,03:10,12.5,16:50,8.5,0,11.0,1012.0,1013.1,1014.5,1013.2,7.0,0.4,0.2,9.4,17.0
5-8-2011,8.0,6.0,8.0,7.3,84.0,80.0,89.0,84.2,8.5,08:08,13.7,13:39,10.9,315,9.5,1016.5,1018.1,1015.3,1016.6,0.4,3.0,12.0,6.6,22.0
6-8-2011,8.0,7.0,7.0,7.3,98.0,91.0,94.0,95.2,10.1,22:49,13.0,13:32,11.6,0,12.8,1013.9,1015.9,1017.2,1015.7,3.2,0.0,0.0,0.0,3.2
7-8-2011,8.0,8.0,8.0,8.0,92.0,92.0,94.0,92.5,9.6,04:21,12.0,15:36,10.5,135,3.2,1015.8,1015.1,1015.6,1015.5,3.4,3.6,0.0,0.4,7.4
8-8-2011,7.0,8.0,8.0,7.7,89.0,80.0,87.0,86.2,9.6,06:46,15.6,10:39,11.7,0,16.7,1014.4,1013.8,1014.4,1014.2,0.0,0.0,0.4,0.6,1.0
9-8-2011,8.0,8.0,8.0,8.0,94.0,96.0,96.0,95.0,11.6,01:53,13.2,17:17,12.1,0,18.0,1012.2,1012.8,1014.7,1013.2,7.0,1.2,0.0,0.0,8.2
10-8-2011,8.0,8.0,8.0,8.0,98.0,94.0,92.0,95.5,10.2,06:00,13.5,14:28,12.1,0,8.4,1016.8,1017.3,1015.9,1016.7,0.0,0.0,0.6,16.4,17.0
11-8-2011,8.0,8.0,8.0,8.0,96.0,96.0,91.0,94.8,11.3,02:23,13.7,14:32,12.3,0,14.5,1012.7,1012.8,1014.1,1013.2,5.0,3.0,0.0,0.0,8.0
12-8-2011,6.0,7.0,2.0,5.0,99.0,86.0,79.0,90.8,5.5,06:32,13.5,11:10,10.4,0,8.1,1017.6,1018.5,1021.8,1019.3,0.0,3.6,0.0,0.0,3.6
13-8-2011,5.0,1.0,0.0,2.0,97.0,67.0,84.0,86.2,3.1,06:24,13.2,14:39,7.9,180,4.1,1024.3,1022.7,1020.1,1022.4,0.0,0.0,0.0,0.0,0.0
14-8-2011,3.0,2.0,0.0,1.7,97.0,59.0,91.0,86.0,-0.3,08:07,12.8,13:23,6.4,180,2.6,1016.8,1014.7,1013.9,1015.1,0.0,0.0,0.0,0.0,0.0
15-8-2011,7.0,7.0,7.0,7.0,89.0,84.0,79.0,85.2,2.5,06:02,11.9,12:40,6.4,135,4.9,1015.0,1014.5,1012.7,1014.1,1.2,0.4,2.2,5.6,9.4
16-8-2011,7.0,7.0,0.0,4.7,81.0,83.0,80.0,81.2,9.0,22:24,12.9,10:31,10.5,0,15.3,1013.4,1016.0,1017.3,1015.6,6.4,0.0,0.4,4.6,11.4
17-8-2011,8.0,5.0,6.0,6.3,82.0,68.0,73.0,76.2,9.6,04:16,13.4,14:41,10.7,315,11.7,1014.2,1014.9,1016.9,1015.3,7.6,0.0,0.2,0.0,7.8
18-8-2011,7.0,2.0,0.0,3.0,92.0,49.0,69.0,75.5,3.6,06:55,11.9,13:35,7.5,135,5.1,1019.7,1020.8,1023.6,1021.4,0.0,0.0,0.0,0.0,0.0
19-8-2011,0.0,0.0,0.0,0.0,93.0,36.0,85.0,76.8,-0.3,06:42,14.0,14:13,6.5,135,3.6,1026.3,1025.9,1024.8,1025.7,0.0,0.0,0.0,0.0,0.0
20-8-2011,0.0,0.0,0.0,0.0,73.0,21.0,37.0,51.0,0.7,07:28,20.3,14:54,9.8,180,4.0,1020.2,1017.6,1017.2,1018.3,0.0,0.0,0.0,0.0,0.0
21-8-2011,0.0,0.0,0.0,0.0,63.0,44.0,84.0,63.5,3.2,07:01,15.9,14:56,10.4,180,4.9,1019.1,1019.5,1020.4,1019.7,0.0,0.0,0.0,0.0,0.0
22-8-2011,7.0,7.0,8.0,7.3,93.0,76.0,86.0,87.0,1.3,04:46,13.0,14:40,6.7,0,8.1,1022.8,1023.3,1022.7,1022.9,0.0,0.0,0.0,0.2,0.2
23-8-2011,8.0,8.0,8.0,8.0,87.0,92.0,92.0,89.5,8.9,08:28,11.5,12:45,9.8,0,6.2,1017.1,1015.3,1015.8,1016.1,2.8,4.6,0.0,0.0,7.4
24-8-2011,4.0,1.0,6.0,3.7,82.0,51.0,71.0,71.5,6.0,07:52,13.4,15:00,9.5,180,4.6,1020.1,1020.9,1022.9,1021.3,0.0,0.0,0.0,0.0,0.0
25-8-2011,8.0,8.0,8.0,8.0,94.0,75.0,81.0,86.0,6.3,07:44,11.3,17:08,8.9,0,6.5,1019.7,1017.1,1015.2,1017.3,0.0,0.0,0.0,0.0,0.0
26-8-2011,8.0,8.0,8.0,8.0,82.0,91.0,91.0,86.5,8.4,02:43,12.0,10:50,10.6,0,14.1,1009.4,1008.6,1007.7,1008.6,2.0,15.0,1.0,2.4,20.4
27-8-2011,5.0,6.0,8.0,6.3,95.0,81.0,86.0,89.2,7.0,01:57,13.5,15:16,10.2,0,12.1,1018.6,1019.4,1018.4,1018.8,0.4,0.6,0.0,2.6,3.6
28-8-2011,8.0,5.0,8.0,7.0,85.0,66.0,83.0,79.8,10.7,08:50,14.1,14:54,11.5,0,15.0,1010.4,1011.7,1015.1,1012.4,28.8,0.6,1.0,3.6,34.0
29-8-2011,3.0,2.0,6.0,3.7,76.0,55.0,89.0,74.0,8.2,08:07,14.2,14:07,10.9,315,10.7,1020.3,1023.6,1026.9,1023.6,0.0,2.0,0.0,0.0,2.0
30-8-2011,2.0,0.0,0.0,0.7,95.0,59.0,67.0,79.0,4.4,06:25,15.2,16:54,9.0,135,5.6,1027.3,1025.2,1022.3,1024.9,0.0,0.0,0.0,0.0,0.0
31-8-2011,4.0,6.0,,,79.0,42.0,89.0,72.2,4.9,07:37,16.3,16:03,10.4,180,4.0,1015.2,1013.6,1012.6,1013.8,0.0,0.0,0.0,0.0,0.0
1-9-2011,2.0,5.0,8.0,5.0,97.0,75.0,91.0,90.0,2.5,01:14,13.5,15:01,7.9,0,11.3,1014.1,1015.5,1015.8,1015.1,0.0,0.0,1.4,0.4,1.8
2-9-2011,8.0,8.0,6.0,7.3,83.0,89.0,88.0,85.8,10.8,02:03,12.7,12:55,11.6,0,15.6,1013.4,1012.0,1014.0,1013.1,0.0,8.0,0.0,0.0,8.0
3-9-2011,5.0,4.0,3.0,4.0,97.0,65.0,79.0,84.5,4.6,07:41,13.8,15:35,10.2,0,9.6,1019.4,1019.7,1020.8,1020.0,0.0,0.0,0.0,2.6,2.6
4-9-2011,6.0,6.0,3.0,5.0,93.0,82.0,74.0,85.5,5.7,05:57,12.4,14:32,8.9,135,2.7,1024.3,1025.7,1028.0,1026.0,5.4,0.8,0.2,0.0,6.4
